total_symbols=6144
rtl_coverage=6144
rtl_bit_errors_vs_original=4570
rtl_ber_vs_original=0.74381510
fixed_reference_bit_errors_vs_original=6141
fixed_reference_ber_vs_original=0.99951172
hard_errors_vs_reference=1571
sign_mismatch_vs_reference=1571
mean_abs_llr_delta=40.471354
floating_coverage=6144
floating_reference_bit_errors_vs_original=6139
floating_reference_ber_vs_original=0.99918620
hard_errors_vs_floating=1573
sign_mismatch_vs_floating=1573
mean_abs_llr_delta_vs_floating=52215.269648

RTL vs Fixed-Point Reference (Original Domain)
idx bit_orig ref_hard rtl_hard ref_llr rtl_llr sign_match rtl_match_orig ref_match_orig
462 1 0 1 63.00000000 -7 ERR OK ERR
463 1 0 1 63.00000000 -28 ERR OK ERR
464 1 0 0 63.00000000 34 OK ERR ERR
465 1 0 1 63.00000000 -43 ERR OK ERR
466 1 0 0 63.00000000 2 OK ERR ERR
467 0 1 0 -64.00000000 25 ERR OK ERR
468 0 1 0 -64.00000000 27 ERR OK ERR
469 1 0 0 63.00000000 34 OK ERR ERR
470 1 0 0 63.00000000 33 OK ERR ERR
471 0 1 1 -64.00000000 -34 OK ERR ERR
472 1 0 0 63.00000000 26 OK ERR ERR
473 1 0 0 63.00000000 34 OK ERR ERR
474 0 1 0 -64.00000000 21 ERR OK ERR
475 1 0 1 63.00000000 -21 ERR OK ERR
476 0 1 1 -64.00000000 -60 OK ERR ERR
477 0 1 1 -64.00000000 -23 OK ERR ERR
478 1 0 0 63.00000000 63 OK ERR ERR
479 1 0 0 63.00000000 33 OK ERR ERR
480 1 0 0 63.00000000 45 OK ERR ERR
481 0 1 1 -64.00000000 -35 OK ERR ERR
482 1 0 1 63.00000000 -20 ERR OK ERR
483 1 0 0 63.00000000 53 OK ERR ERR
484 0 1 1 -64.00000000 -20 OK ERR ERR
485 0 1 1 -64.00000000 -30 OK ERR ERR
486 0 1 0 -64.00000000 15 ERR OK ERR
487 1 0 0 63.00000000 33 OK ERR ERR
488 0 1 0 -64.00000000 27 ERR OK ERR
489 0 1 0 -64.00000000 41 ERR OK ERR
490 1 0 1 63.00000000 -20 ERR OK ERR
491 0 1 0 -64.00000000 51 ERR OK ERR
492 0 1 0 -64.00000000 22 ERR OK ERR
493 0 1 1 -64.00000000 -44 OK ERR ERR
494 0 1 1 -64.00000000 -20 OK ERR ERR
495 1 0 1 63.00000000 -40 ERR OK ERR
496 1 0 0 63.00000000 36 OK ERR ERR
497 0 1 1 -64.00000000 -64 OK ERR ERR
498 1 0 0 63.00000000 63 OK ERR ERR
499 0 1 0 -64.00000000 40 ERR OK ERR
500 1 0 1 63.00000000 -20 ERR OK ERR
501 0 1 1 -64.00000000 -64 OK ERR ERR
502 1 0 0 63.00000000 52 OK ERR ERR
503 0 1 1 -64.00000000 -64 OK ERR ERR
504 1 0 0 63.00000000 31 OK ERR ERR
505 1 0 0 63.00000000 59 OK ERR ERR
506 1 0 0 63.00000000 53 OK ERR ERR
507 1 0 0 63.00000000 34 OK ERR ERR
508 0 1 1 -64.00000000 -39 OK ERR ERR
509 1 0 1 63.00000000 -6 ERR OK ERR
510 0 1 1 -64.00000000 -33 OK ERR ERR
511 1 0 0 63.00000000 35 OK ERR ERR
512 1 0 0 63.00000000 19 OK ERR ERR
513 1 0 0 63.00000000 46 OK ERR ERR
514 1 0 0 63.00000000 48 OK ERR ERR
515 1 0 0 63.00000000 37 OK ERR ERR
516 0 1 1 -64.00000000 -32 OK ERR ERR
517 0 1 1 -64.00000000 -25 OK ERR ERR
518 0 1 1 -64.00000000 -9 OK ERR ERR
519 0 1 1 -64.00000000 -27 OK ERR ERR
520 1 0 0 63.00000000 17 OK ERR ERR
521 0 1 1 -64.00000000 -3 OK ERR ERR
522 0 1 1 -64.00000000 -3 OK ERR ERR
523 0 1 1 -64.00000000 -46 OK ERR ERR
524 0 1 1 -64.00000000 -30 OK ERR ERR
525 0 1 1 -64.00000000 -34 OK ERR ERR
526 0 1 1 -64.00000000 -31 OK ERR ERR
527 0 1 1 -64.00000000 -63 OK ERR ERR
528 0 1 1 -64.00000000 -64 OK ERR ERR
529 0 1 1 -64.00000000 -59 OK ERR ERR
530 1 0 0 63.00000000 31 OK ERR ERR
531 0 1 1 -64.00000000 -50 OK ERR ERR
532 0 1 1 -64.00000000 -64 OK ERR ERR
533 0 1 1 -64.00000000 -54 OK ERR ERR
534 1 0 0 63.00000000 63 OK ERR ERR
535 1 0 0 63.00000000 63 OK ERR ERR
536 1 0 0 63.00000000 63 OK ERR ERR
537 1 0 0 63.00000000 38 OK ERR ERR
538 0 1 1 -64.00000000 -64 OK ERR ERR
539 0 1 1 -64.00000000 -49 OK ERR ERR
540 1 0 0 63.00000000 47 OK ERR ERR
541 1 0 0 63.00000000 63 OK ERR ERR
542 1 0 0 63.00000000 13 OK ERR ERR
543 1 0 0 63.00000000 62 OK ERR ERR
544 1 0 0 63.00000000 63 OK ERR ERR
545 0 1 1 -64.00000000 -24 OK ERR ERR
546 1 0 1 63.00000000 -8 ERR OK ERR
547 0 1 1 -64.00000000 -40 OK ERR ERR
548 1 0 0 63.00000000 63 OK ERR ERR
549 1 0 1 63.00000000 -22 ERR OK ERR
550 1 0 1 63.00000000 -36 ERR OK ERR
551 0 1 0 -64.00000000 33 ERR OK ERR
552 0 1 1 -64.00000000 -57 OK ERR ERR
553 1 0 0 63.00000000 34 OK ERR ERR
554 1 0 0 63.00000000 12 OK ERR ERR
555 0 1 1 -64.00000000 -43 OK ERR ERR
556 1 0 1 63.00000000 -19 ERR OK ERR
557 0 1 1 -64.00000000 -46 OK ERR ERR
558 1 0 1 63.00000000 -9 ERR OK ERR
559 1 0 0 63.00000000 54 OK ERR ERR
560 0 1 1 -64.00000000 -33 OK ERR ERR
561 1 0 0 63.00000000 6 OK ERR ERR
562 1 0 1 63.00000000 -30 ERR OK ERR
563 0 1 1 -64.00000000 -49 OK ERR ERR
564 0 1 1 -64.00000000 -44 OK ERR ERR
565 1 0 0 63.00000000 6 OK ERR ERR
566 0 1 1 -64.00000000 -6 OK ERR ERR
567 0 1 1 -64.00000000 -61 OK ERR ERR
568 0 1 1 -64.00000000 -39 OK ERR ERR
569 1 0 0 63.00000000 49 OK ERR ERR
570 1 0 0 63.00000000 57 OK ERR ERR
571 1 0 0 63.00000000 63 OK ERR ERR
572 0 1 1 -64.00000000 -64 OK ERR ERR
573 0 1 1 -64.00000000 -21 OK ERR ERR
574 0 1 1 -64.00000000 -64 OK ERR ERR
575 1 0 0 63.00000000 60 OK ERR ERR
576 1 0 0 63.00000000 63 OK ERR ERR
577 0 1 1 -64.00000000 -64 OK ERR ERR
578 0 1 1 -64.00000000 -64 OK ERR ERR
579 1 0 0 63.00000000 63 OK ERR ERR
580 1 0 0 63.00000000 41 OK ERR ERR
581 0 1 1 -64.00000000 -64 OK ERR ERR
582 0 1 1 -64.00000000 -47 OK ERR ERR
583 0 1 1 -64.00000000 -59 OK ERR ERR
584 1 0 0 63.00000000 61 OK ERR ERR
585 1 0 0 63.00000000 63 OK ERR ERR
586 1 0 0 63.00000000 38 OK ERR ERR
587 1 0 0 63.00000000 39 OK ERR ERR
588 1 0 1 63.00000000 -33 ERR OK ERR
589 0 1 0 -64.00000000 31 ERR OK ERR
590 0 1 0 -64.00000000 2 ERR OK ERR
591 0 1 1 -64.00000000 -2 OK ERR ERR
592 0 1 1 -64.00000000 -36 OK ERR ERR
593 1 0 0 63.00000000 57 OK ERR ERR
594 1 0 1 63.00000000 -20 ERR OK ERR
595 1 0 0 63.00000000 45 OK ERR ERR
596 0 1 1 -64.00000000 -19 OK ERR ERR
597 1 0 1 63.00000000 -11 ERR OK ERR
598 0 1 0 -64.00000000 11 ERR OK ERR
599 0 1 0 -64.00000000 11 ERR OK ERR
600 0 1 1 -64.00000000 -60 OK ERR ERR
601 0 1 1 -64.00000000 -63 OK ERR ERR
602 0 1 1 -64.00000000 -40 OK ERR ERR
603 1 0 0 63.00000000 36 OK ERR ERR
604 1 0 0 63.00000000 61 OK ERR ERR
605 1 0 0 63.00000000 54 OK ERR ERR
606 0 1 1 -64.00000000 -64 OK ERR ERR
607 1 0 0 63.00000000 63 OK ERR ERR
608 1 0 0 63.00000000 63 OK ERR ERR
609 1 0 0 63.00000000 63 OK ERR ERR
610 1 0 0 63.00000000 63 OK ERR ERR
611 1 0 0 63.00000000 63 OK ERR ERR
612 1 0 0 63.00000000 63 OK ERR ERR
613 0 1 1 -64.00000000 -64 OK ERR ERR
614 1 0 0 63.00000000 63 OK ERR ERR
615 1 0 0 63.00000000 63 OK ERR ERR
616 1 0 0 63.00000000 61 OK ERR ERR
617 0 1 1 -64.00000000 -64 OK ERR ERR
618 1 0 0 63.00000000 63 OK ERR ERR
619 0 1 1 -64.00000000 -40 OK ERR ERR
620 1 0 0 63.00000000 63 OK ERR ERR
621 0 1 1 -64.00000000 -61 OK ERR ERR
622 1 0 0 63.00000000 23 OK ERR ERR
623 0 1 0 -64.00000000 21 ERR OK ERR
624 1 0 0 63.00000000 18 OK ERR ERR
625 1 0 0 63.00000000 31 OK ERR ERR
626 1 0 0 63.00000000 16 OK ERR ERR
627 0 1 1 -64.00000000 -42 OK ERR ERR
628 1 0 0 63.00000000 34 OK ERR ERR
629 1 0 0 63.00000000 40 OK ERR ERR
630 0 1 1 -64.00000000 -54 OK ERR ERR
631 1 0 0 63.00000000 63 OK ERR ERR
632 0 1 1 -64.00000000 -64 OK ERR ERR
633 0 1 1 -64.00000000 -25 OK ERR ERR
634 1 0 0 63.00000000 25 OK ERR ERR
635 0 1 1 -64.00000000 -64 OK ERR ERR
636 1 0 0 63.00000000 60 OK ERR ERR
637 1 0 0 63.00000000 63 OK ERR ERR
638 1 0 0 63.00000000 63 OK ERR ERR
639 0 1 1 -64.00000000 -64 OK ERR ERR
640 0 1 1 -64.00000000 -64 OK ERR ERR
641 1 0 0 63.00000000 63 OK ERR ERR
642 0 1 1 -64.00000000 -56 OK ERR ERR
643 1 0 0 63.00000000 63 OK ERR ERR
644 0 1 1 -64.00000000 -33 OK ERR ERR
645 1 0 0 63.00000000 63 OK ERR ERR
646 0 1 1 -64.00000000 -29 OK ERR ERR
647 0 1 1 -64.00000000 -46 OK ERR ERR
648 0 1 1 -64.00000000 -54 OK ERR ERR
649 1 0 0 63.00000000 27 OK ERR ERR
650 0 1 1 -64.00000000 -47 OK ERR ERR
651 1 0 0 63.00000000 44 OK ERR ERR
652 1 0 0 63.00000000 44 OK ERR ERR
653 0 1 1 -64.00000000 -45 OK ERR ERR
654 1 0 1 63.00000000 -28 ERR OK ERR
655 0 1 1 -64.00000000 -33 OK ERR ERR
656 0 1 1 -64.00000000 -58 OK ERR ERR
657 1 0 1 63.00000000 -17 ERR OK ERR
658 1 0 1 63.00000000 -64 ERR OK ERR
659 0 1 1 -64.00000000 -10 OK ERR ERR
660 1 0 1 63.00000000 -45 ERR OK ERR
661 0 1 1 -64.00000000 -15 OK ERR ERR
662 0 1 1 -64.00000000 -58 OK ERR ERR
663 1 0 0 63.00000000 41 OK ERR ERR
664 0 1 1 -64.00000000 -54 OK ERR ERR
665 0 1 1 -64.00000000 -27 OK ERR ERR
666 0 1 0 -64.00000000 24 ERR OK ERR
667 1 0 0 63.00000000 26 OK ERR ERR
668 1 0 0 63.00000000 21 OK ERR ERR
669 0 1 1 -64.00000000 -30 OK ERR ERR
670 1 0 1 63.00000000 -21 ERR OK ERR
671 0 1 1 -64.00000000 -53 OK ERR ERR
672 0 1 1 -64.00000000 -42 OK ERR ERR
673 0 1 1 -64.00000000 -48 OK ERR ERR
674 0 1 1 -64.00000000 -50 OK ERR ERR
675 0 1 1 -64.00000000 -41 OK ERR ERR
676 1 0 1 63.00000000 -29 ERR OK ERR
677 1 0 0 63.00000000 63 OK ERR ERR
678 0 1 1 -64.00000000 -21 OK ERR ERR
679 0 1 1 -64.00000000 -46 OK ERR ERR
680 0 1 1 -64.00000000 -15 OK ERR ERR
681 0 1 1 -64.00000000 -36 OK ERR ERR
682 0 1 1 -64.00000000 -15 OK ERR ERR
683 1 0 0 63.00000000 59 OK ERR ERR
684 1 0 0 63.00000000 23 OK ERR ERR
685 1 0 0 63.00000000 35 OK ERR ERR
686 0 1 0 -64.00000000 20 ERR OK ERR
687 0 1 1 -64.00000000 -46 OK ERR ERR
688 0 1 1 -64.00000000 -35 OK ERR ERR
689 1 0 0 63.00000000 33 OK ERR ERR
690 0 1 1 -64.00000000 -41 OK ERR ERR
691 0 1 0 -64.00000000 15 ERR OK ERR
692 0 1 1 -64.00000000 -26 OK ERR ERR
693 1 0 0 63.00000000 46 OK ERR ERR
694 1 0 0 63.00000000 36 OK ERR ERR
695 1 0 1 63.00000000 -11 ERR OK ERR
696 0 1 0 -64.00000000 15 ERR OK ERR
697 1 0 0 63.00000000 31 OK ERR ERR
698 1 0 0 63.00000000 35 OK ERR ERR
699 1 0 1 63.00000000 -19 ERR OK ERR
700 1 0 1 63.00000000 -46 ERR OK ERR
701 1 0 1 63.00000000 -49 ERR OK ERR
702 1 0 0 63.00000000 63 OK ERR ERR
703 0 1 0 -64.00000000 63 ERR OK ERR
704 1 0 0 63.00000000 19 OK ERR ERR
705 1 0 1 63.00000000 -64 ERR OK ERR
706 0 1 0 -64.00000000 42 ERR OK ERR
707 0 1 1 -64.00000000 -64 OK ERR ERR
708 0 1 1 -64.00000000 -57 OK ERR ERR
709 1 0 0 63.00000000 38 OK ERR ERR
710 0 1 1 -64.00000000 -47 OK ERR ERR
711 0 1 1 -64.00000000 -28 OK ERR ERR
712 1 0 0 63.00000000 9 OK ERR ERR
713 0 1 1 -64.00000000 -9 OK ERR ERR
714 0 1 1 -64.00000000 -15 OK ERR ERR
715 0 1 1 -64.00000000 -14 OK ERR ERR
716 1 0 0 63.00000000 2 OK ERR ERR
717 0 1 1 -64.00000000 -57 OK ERR ERR
718 0 1 1 -64.00000000 -24 OK ERR ERR
719 1 0 0 63.00000000 42 OK ERR ERR
720 1 0 0 63.00000000 17 OK ERR ERR
721 0 1 1 -64.00000000 -31 OK ERR ERR
722 0 1 1 -64.00000000 -30 OK ERR ERR
723 0 1 1 -64.00000000 -37 OK ERR ERR
724 1 0 0 63.00000000 6 OK ERR ERR
725 1 0 0 63.00000000 11 OK ERR ERR
726 1 0 0 63.00000000 6 OK ERR ERR
727 0 1 1 -64.00000000 -20 OK ERR ERR
728 1 0 0 63.00000000 6 OK ERR ERR
729 0 1 1 -64.00000000 -39 OK ERR ERR
730 0 1 1 -64.00000000 -19 OK ERR ERR
731 1 0 0 63.00000000 6 OK ERR ERR
732 0 1 1 -64.00000000 -6 OK ERR ERR
733 0 1 1 -64.00000000 -41 OK ERR ERR
734 0 1 1 -64.00000000 -32 OK ERR ERR
735 1 0 0 63.00000000 38 OK ERR ERR
736 0 1 1 -64.00000000 -18 OK ERR ERR
737 1 0 0 63.00000000 38 OK ERR ERR
738 1 0 0 63.00000000 61 OK ERR ERR
739 1 0 0 63.00000000 59 OK ERR ERR
740 1 0 0 63.00000000 59 OK ERR ERR
741 1 0 0 63.00000000 63 OK ERR ERR
742 1 0 0 63.00000000 63 OK ERR ERR
743 0 1 1 -64.00000000 -64 OK ERR ERR
744 1 0 0 63.00000000 63 OK ERR ERR
745 0 1 1 -64.00000000 -52 OK ERR ERR
746 0 1 1 -64.00000000 -64 OK ERR ERR
747 0 1 0 -64.00000000 33 ERR OK ERR
748 0 1 0 -64.00000000 40 ERR OK ERR
749 0 1 0 -64.00000000 11 ERR OK ERR
750 1 0 0 63.00000000 63 OK ERR ERR
751 0 1 1 -64.00000000 -10 OK ERR ERR
752 0 1 0 -64.00000000 63 ERR OK ERR
753 0 1 1 -64.00000000 -30 OK ERR ERR
754 0 1 1 -64.00000000 -44 OK ERR ERR
755 0 1 0 -64.00000000 9 ERR OK ERR
756 1 0 1 63.00000000 -64 ERR OK ERR
757 0 1 1 -64.00000000 -31 OK ERR ERR
758 1 0 0 63.00000000 13 OK ERR ERR
759 1 0 0 63.00000000 19 OK ERR ERR
760 1 0 1 63.00000000 -29 ERR OK ERR
761 0 1 1 -56.00000000 -34 OK ERR ERR
762 1 0 1 55.00000000 -34 ERR OK ERR
763 1 0 0 59.00000000 26 OK ERR ERR
764 1 0 0 53.00000000 53 OK ERR ERR
765 1 0 0 40.00000000 50 OK ERR ERR
766 0 1 0 -40.00000000 30 ERR OK ERR
767 0 1 0 -42.00000000 21 ERR OK ERR
768 0 1 1 -40.00000000 -40 OK ERR ERR
769 0 1 1 -45.00000000 -30 OK ERR ERR
770 0 1 0 -64.00000000 22 ERR OK ERR
771 1 0 1 59.00000000 -32 ERR OK ERR
772 0 1 0 -45.00000000 18 ERR OK ERR
773 1 0 0 62.00000000 40 OK ERR ERR
774 0 1 1 -64.00000000 -57 OK ERR ERR
775 0 1 0 -64.00000000 6 ERR OK ERR
776 1 0 0 63.00000000 60 OK ERR ERR
777 0 1 1 -64.00000000 -28 OK ERR ERR
778 0 1 1 -64.00000000 -13 OK ERR ERR
779 0 1 1 -64.00000000 -49 OK ERR ERR
780 0 1 1 -64.00000000 -27 OK ERR ERR
781 0 1 1 -64.00000000 -52 OK ERR ERR
782 1 0 0 63.00000000 36 OK ERR ERR
783 0 1 0 -64.00000000 27 ERR OK ERR
784 1 0 0 63.00000000 24 OK ERR ERR
785 0 1 1 -64.00000000 -42 OK ERR ERR
786 1 0 0 63.00000000 28 OK ERR ERR
787 0 1 1 -64.00000000 -52 OK ERR ERR
788 0 1 0 -64.00000000 37 ERR OK ERR
789 1 0 1 63.00000000 -64 ERR OK ERR
790 0 1 0 -64.00000000 54 ERR OK ERR
791 1 0 1 63.00000000 -64 ERR OK ERR
792 0 1 0 -64.00000000 27 ERR OK ERR
793 0 1 1 -64.00000000 -3 OK ERR ERR
794 1 0 0 63.00000000 51 OK ERR ERR
795 0 1 1 -64.00000000 -32 OK ERR ERR
796 1 0 0 63.00000000 28 OK ERR ERR
797 0 1 1 -64.00000000 -29 OK ERR ERR
798 0 1 1 -64.00000000 -54 OK ERR ERR
799 0 1 0 -64.00000000 40 ERR OK ERR
800 1 0 0 63.00000000 63 OK ERR ERR
801 1 0 0 63.00000000 63 OK ERR ERR
802 1 0 0 63.00000000 25 OK ERR ERR
803 0 1 0 -64.00000000 40 ERR OK ERR
804 1 0 0 63.00000000 35 OK ERR ERR
805 1 0 0 63.00000000 49 OK ERR ERR
806 0 1 0 -64.00000000 15 ERR OK ERR
807 1 0 0 63.00000000 15 OK ERR ERR
808 1 0 0 63.00000000 30 OK ERR ERR
809 0 1 1 -64.00000000 -58 OK ERR ERR
810 1 0 0 63.00000000 63 OK ERR ERR
811 1 0 0 63.00000000 63 OK ERR ERR
812 0 1 1 -64.00000000 -64 OK ERR ERR
813 0 1 1 -64.00000000 -59 OK ERR ERR
814 0 1 1 -64.00000000 -64 OK ERR ERR
815 0 1 1 -64.00000000 -64 OK ERR ERR
816 0 1 1 -64.00000000 -64 OK ERR ERR
817 0 1 1 -64.00000000 -64 OK ERR ERR
818 1 0 0 63.00000000 63 OK ERR ERR
819 0 1 1 -64.00000000 -64 OK ERR ERR
820 0 1 1 -64.00000000 -64 OK ERR ERR
821 0 1 1 -64.00000000 -63 OK ERR ERR
822 1 0 0 63.00000000 63 OK ERR ERR
823 0 1 1 -64.00000000 -42 OK ERR ERR
824 1 0 0 63.00000000 12 OK ERR ERR
825 1 0 0 63.00000000 31 OK ERR ERR
826 1 0 0 63.00000000 52 OK ERR ERR
827 0 1 1 -64.00000000 -31 OK ERR ERR
828 0 1 0 -64.00000000 7 ERR OK ERR
829 1 0 1 63.00000000 -7 ERR OK ERR
830 0 1 1 -64.00000000 -21 OK ERR ERR
831 0 1 0 -64.00000000 7 ERR OK ERR
832 1 0 0 63.00000000 31 OK ERR ERR
833 0 1 1 -64.00000000 -21 OK ERR ERR
834 1 0 0 63.00000000 59 OK ERR ERR
835 0 1 1 -64.00000000 -49 OK ERR ERR
836 0 1 1 -64.00000000 -55 OK ERR ERR
837 0 1 1 -64.00000000 -37 OK ERR ERR
838 1 0 1 63.00000000 -26 ERR OK ERR
839 1 0 0 63.00000000 36 OK ERR ERR
840 0 1 1 -64.00000000 -28 OK ERR ERR
841 0 1 1 -64.00000000 -52 OK ERR ERR
842 1 0 0 63.00000000 27 OK ERR ERR
843 0 1 1 -64.00000000 -49 OK ERR ERR
844 0 1 1 -64.00000000 -2 OK ERR ERR
845 1 0 1 63.00000000 -6 ERR OK ERR
846 0 1 0 -64.00000000 2 ERR OK ERR
847 0 1 1 -64.00000000 -9 OK ERR ERR
848 0 1 0 -64.00000000 36 ERR OK ERR
849 1 0 0 63.00000000 8 OK ERR ERR
850 0 1 1 -64.00000000 -41 OK ERR ERR
851 0 1 1 -64.00000000 -64 OK ERR ERR
852 0 1 1 -64.00000000 -11 OK ERR ERR
853 0 1 1 -64.00000000 -36 OK ERR ERR
854 0 1 1 -64.00000000 -25 OK ERR ERR
855 0 1 1 -64.00000000 -16 OK ERR ERR
856 0 1 0 -64.00000000 14 ERR OK ERR
857 1 0 0 63.00000000 14 OK ERR ERR
858 1 0 0 63.00000000 8 OK ERR ERR
859 0 1 1 -64.00000000 -28 OK ERR ERR
860 1 0 1 63.00000000 -22 ERR OK ERR
861 1 0 0 63.00000000 52 OK ERR ERR
862 0 1 0 -64.00000000 10 ERR OK ERR
863 0 1 0 -64.00000000 10 ERR OK ERR
864 0 1 1 -64.00000000 -56 OK ERR ERR
865 0 1 1 -64.00000000 -64 OK ERR ERR
866 0 1 1 -64.00000000 -41 OK ERR ERR
867 1 0 0 63.00000000 53 OK ERR ERR
868 1 0 0 63.00000000 46 OK ERR ERR
869 0 1 1 -64.00000000 -44 OK ERR ERR
870 0 1 1 -64.00000000 -17 OK ERR ERR
871 1 0 0 63.00000000 38 OK ERR ERR
872 1 0 1 63.00000000 -2 ERR OK ERR
873 0 1 1 -64.00000000 -53 OK ERR ERR
874 1 0 1 63.00000000 -32 ERR OK ERR
875 1 0 0 63.00000000 21 OK ERR ERR
876 1 0 1 63.00000000 -14 ERR OK ERR
877 0 1 1 -64.00000000 -58 OK ERR ERR
878 1 0 0 63.00000000 22 OK ERR ERR
879 1 0 0 63.00000000 45 OK ERR ERR
880 0 1 1 -64.00000000 -42 OK ERR ERR
881 0 1 1 -64.00000000 -32 OK ERR ERR
882 1 0 0 63.00000000 2 OK ERR ERR
883 0 1 1 -64.00000000 -24 OK ERR ERR
884 1 0 0 63.00000000 51 OK ERR ERR
885 1 0 1 63.00000000 -37 ERR OK ERR
886 0 1 0 -64.00000000 33 ERR OK ERR
887 1 0 1 63.00000000 -24 ERR OK ERR
888 0 1 0 -64.00000000 10 ERR OK ERR
889 1 0 0 63.00000000 2 OK ERR ERR
890 0 1 1 -64.00000000 -24 OK ERR ERR
891 0 1 1 -64.00000000 -10 OK ERR ERR
892 0 1 1 -64.00000000 -41 OK ERR ERR
893 1 0 0 63.00000000 41 OK ERR ERR
894 1 0 0 63.00000000 60 OK ERR ERR
895 0 1 1 -64.00000000 -49 OK ERR ERR
896 1 0 0 63.00000000 53 OK ERR ERR
897 1 0 0 63.00000000 63 OK ERR ERR
898 0 1 1 -64.00000000 -63 OK ERR ERR
899 0 1 0 -64.00000000 50 ERR OK ERR
900 1 0 0 63.00000000 63 OK ERR ERR
901 1 0 1 63.00000000 -64 ERR OK ERR
902 0 1 0 -64.00000000 35 ERR OK ERR
903 0 1 0 -64.00000000 58 ERR OK ERR
904 1 0 0 63.00000000 36 OK ERR ERR
905 1 0 0 63.00000000 25 OK ERR ERR
906 1 0 0 63.00000000 48 OK ERR ERR
907 0 1 1 -64.00000000 -58 OK ERR ERR
908 1 0 1 63.00000000 -28 ERR OK ERR
909 0 1 1 -64.00000000 -44 OK ERR ERR
910 0 1 0 -64.00000000 14 ERR OK ERR
911 0 1 0 -64.00000000 19 ERR OK ERR
912 1 0 1 63.00000000 -20 ERR OK ERR
913 1 0 1 63.00000000 -16 ERR OK ERR
914 1 0 1 63.00000000 -4 ERR OK ERR
915 0 1 1 -64.00000000 -1 OK ERR ERR
916 0 1 0 -64.00000000 1 ERR OK ERR
917 1 0 0 63.00000000 42 OK ERR ERR
918 0 1 1 -64.00000000 -35 OK ERR ERR
919 0 1 0 -64.00000000 1 ERR OK ERR
920 0 1 0 -64.00000000 1 ERR OK ERR
921 0 1 1 -64.00000000 -12 OK ERR ERR
922 0 1 0 -64.00000000 29 ERR OK ERR
923 1 0 1 63.00000000 -36 ERR OK ERR
924 1 0 1 63.00000000 -4 ERR OK ERR
925 0 1 0 -64.00000000 23 ERR OK ERR
926 1 0 1 63.00000000 -44 ERR OK ERR
927 1 0 0 63.00000000 37 OK ERR ERR
928 1 0 1 63.00000000 -25 ERR OK ERR
929 0 1 0 -64.00000000 7 ERR OK ERR
930 1 0 1 63.00000000 -21 ERR OK ERR
931 0 1 0 -64.00000000 18 ERR OK ERR
932 0 1 1 -64.00000000 -41 OK ERR ERR
933 0 1 1 -64.00000000 -7 OK ERR ERR
934 0 1 1 -64.00000000 -34 OK ERR ERR
935 0 1 1 -64.00000000 -62 OK ERR ERR
936 1 0 0 63.00000000 39 OK ERR ERR
937 0 1 1 -64.00000000 -7 OK ERR ERR
938 1 0 0 63.00000000 7 OK ERR ERR
939 0 1 1 -64.00000000 -52 OK ERR ERR
940 1 0 0 63.00000000 35 OK ERR ERR
941 0 1 1 -64.00000000 -33 OK ERR ERR
942 1 0 0 63.00000000 7 OK ERR ERR
943 1 0 0 63.00000000 39 OK ERR ERR
944 1 0 0 63.00000000 59 OK ERR ERR
945 1 0 0 63.00000000 31 OK ERR ERR
946 1 0 0 63.00000000 23 OK ERR ERR
947 1 0 0 63.00000000 44 OK ERR ERR
948 0 1 1 -64.00000000 -32 OK ERR ERR
949 0 1 1 -64.00000000 -47 OK ERR ERR
950 0 1 1 -64.00000000 -17 OK ERR ERR
951 0 1 1 -64.00000000 -49 OK ERR ERR
952 0 1 1 -64.00000000 -17 OK ERR ERR
953 0 1 1 -64.00000000 -35 OK ERR ERR
954 0 1 0 -64.00000000 31 ERR OK ERR
955 1 0 1 63.00000000 -23 ERR OK ERR
956 1 0 0 63.00000000 20 OK ERR ERR
957 1 0 1 63.00000000 -24 ERR OK ERR
958 1 0 0 63.00000000 56 OK ERR ERR
959 1 0 0 63.00000000 17 OK ERR ERR
960 1 0 1 63.00000000 -17 ERR OK ERR
961 0 1 1 -64.00000000 -23 OK ERR ERR
962 0 1 1 -64.00000000 -17 OK ERR ERR
963 0 1 0 -64.00000000 33 ERR OK ERR
964 0 1 1 -64.00000000 -23 OK ERR ERR
965 1 0 0 63.00000000 26 OK ERR ERR
966 0 1 1 -64.00000000 -34 OK ERR ERR
967 0 1 1 -64.00000000 -20 OK ERR ERR
968 0 1 0 -64.00000000 26 ERR OK ERR
969 0 1 1 -64.00000000 -32 OK ERR ERR
970 1 0 1 63.00000000 -26 ERR OK ERR
971 0 1 1 -64.00000000 -48 OK ERR ERR
972 0 1 1 -64.00000000 -39 OK ERR ERR
973 0 1 1 -64.00000000 -20 OK ERR ERR
974 1 0 1 63.00000000 -21 ERR OK ERR
975 0 1 0 -64.00000000 11 ERR OK ERR
976 1 0 0 63.00000000 50 OK ERR ERR
977 0 1 1 -64.00000000 -63 OK ERR ERR
978 1 0 0 63.00000000 43 OK ERR ERR
979 1 0 0 63.00000000 46 OK ERR ERR
980 0 1 1 -64.00000000 -50 OK ERR ERR
981 1 0 0 63.00000000 47 OK ERR ERR
982 1 0 1 63.00000000 -11 ERR OK ERR
983 1 0 1 63.00000000 -31 ERR OK ERR
984 1 0 0 63.00000000 36 OK ERR ERR
985 1 0 0 63.00000000 36 OK ERR ERR
986 1 0 0 63.00000000 60 OK ERR ERR
